index,price,type,size,municipality,district
7526,540,3,90.0,Santo António dos Olivais,Coimbra
7527,1200,3,170.0,Loures,Lisboa
7528,700,0,60.0,Loulé,Faro
7529,475,1,65.0,Tavira,Faro
7531,2200,2,150.0,Funchal,Ilha da Madeira
7532,2000,3,175.0,Lordelo do Ouro e Massarelos,Porto
7533,1000,3,135.0,Bonfim,Porto
7535,1260,3,110.0,Santo António,Lisboa
7539,750,3,140.0,Sequeira,Braga
7540,900,5,180.0,São Victor,Braga
7541,2100,4,204.0,São Nicolau e Vitória,Porto
7542,800,2,95.0,Albufeira,Faro
7543,950,2,63.0,Campanhã,Porto
7544,620,2,73.0,Loures,Lisboa
7545,600,3,120.0,Glória e Vera Cruz,Aveiro
7546,700,3,154.0,Figueira da Foz,Coimbra
7547,1100,3,124.0,Loulé,Faro
7548,1000,2,88.0,Cascais,Lisboa
7549,600,1,50.0,Bonfim,Porto
7550,1000,3,150.0,Vila do Conde,Porto
7551,1550,2,120.0,Funchal,Ilha da Madeira
7552,850,2,76.0,Paranhos,Porto
7553,1000,1,72.0,São Nicolau e Vitória,Porto
7554,1000,3,80.0,Estrela,Lisboa
7556,750,2,77.0,Amadora,Lisboa
7557,1180,3,100.0,Areeiro,Lisboa
7558,650,2,95.0,Glória e Vera Cruz,Aveiro
7559,650,1,60.0,Matosinhos,Porto
7560,950,3,95.0,Bonfim,Porto
7561,790,2,64.0,São Nicolau e Vitória,Porto
7562,1250,2,80.0,São Nicolau e Vitória,Porto
7563,1250,2,90.0,Parque das Nações,Lisboa
7564,2000,3,160.0,Foz do Douro e Nevogilde,Porto
7565,815,3,140.0,Dume e Semelhe,Braga
7568,1900,4,200.0,Vila Nova de Gaia,Porto
7569,850,1,70.0,Misericórdia,Lisboa
7570,700,3,154.0,Santiago do Cacém,Setúbal
7572,1900,5,180.0,Ramalde,Porto
7573,1250,0,55.0,Vila Nova de Gaia,Porto
7574,550,1,48.0,Paranhos,Porto
7575,800,2,75.0,Funchal,Ilha da Madeira
7576,975,3,120.0,Funchal,Ilha da Madeira
7577,700,2,50.0,São Nicolau e Vitória,Porto
7578,1250,2,110.0,Funchal,Ilha da Madeira
7580,750,0,39.85,Parque das Nações,Lisboa
7581,500,3,110.0,Ferreiros e Gondizalves,Braga
7582,700,1,50.0,Penha de França,Lisboa
7583,750,1,65.0,Penha de França,Lisboa
7584,990,2,150.0,Cascais,Lisboa
7586,2450,3,115.0,Carnide,Lisboa
7587,600,3,130.0,Santa Joana,Aveiro
7588,900,2,150.0,Funchal,Ilha da Madeira
7589,850,1,51.0,Parque das Nações,Lisboa
7590,650,3,135.0,São Victor,Braga
7591,675,2,90.0,Campanhã,Porto
7592,1200,4,140.0,Matosinhos,Porto
7593,750,2,110.0,Braga (São José de São Lázaro e São João do Souto),Braga
7594,1300,3,98.0,Santo António,Lisboa
7595,2300,5,190.0,Ramalde,Porto
7596,600,1,82.0,Bonfim,Porto
7597,1150,3,125.0,Ramalde,Porto
7598,1700,4,140.0,Oeiras,Lisboa
7599,1100,2,95.0,Funchal,Ilha da Madeira
7600,900,1,21.0,Loures,Lisboa
7602,1500,3,103.0,Mafra,Lisboa
7603,700,0,42.0,Alcochete,Setúbal
7604,800,2,114.0,São Nicolau e Vitória,Porto
7605,1500,4,180.0,Vila Nova de Gaia,Porto
7606,1200,4,160.0,São Nicolau e Vitória,Porto
7607,1350,4,135.0,Arroios,Lisboa
7608,1600,3,180.0,Funchal,Ilha da Madeira
7609,1800,3,180.0,Cascais,Lisboa
7610,600,2,55.0,Penha de França,Lisboa
7611,1850,4,280.0,Avenidas Novas,Lisboa
7612,850,2,80.0,Penha de França,Lisboa
7613,1600,2,118.0,Alvalade,Lisboa
7614,500,2,75.0,Almedina e São Bartolomeu),Coimbra
7615,2600,3,147.0,Foz do Douro e Nevogilde,Porto
7616,730,3,75.0,Amadora,Lisboa
7618,550,1,62.0,Funchal,Ilha da Madeira
7619,600,3,100.0,Valongo,Porto
7620,2450,3,220.0,Cascais,Lisboa
7621,500,2,110.0,Santo António dos Olivais,Coimbra
7623,600,4,120.0,Peso da Régua,Vila Real
7624,2500,3,170.0,Funchal,Ilha da Madeira
7625,700,1,48.0,Penha de França,Lisboa
7626,950,3,120.0,Odivelas,Lisboa
7627,575,1,55.0,Amadora,Lisboa
7628,650,3,115.0,Vila do Conde,Porto
7629,700,3,97.34,Montijo,Setúbal
7630,525,1,48.0,Amadora,Lisboa
7631,1000,3,100.0,Almada,Setúbal
7632,600,1,34.02,Vila Real de Santo António,Faro
7633,850,2,81.5,Campolide,Lisboa
7635,850,2,70.0,Estrela,Lisboa
7636,1300,2,110.0,Alvalade,Lisboa
7637,1300,4,90.0,Campo de Ourique,Lisboa
7638,1090,2,75.0,Santo António,Lisboa
7640,650,3,110.0,Glória e Vera Cruz,Aveiro
7641,700,1,55.0,Loulé,Faro
7643,480,1,50.0,Castro Marim,Faro
7644,1050,3,120.0,Bonfim,Porto
7645,700,2,70.0,Sintra,Lisboa
7646,700,2,60.0,Campanhã,Porto
7647,1000,6,180.0,Tomar,Santarém
7648,900,1,49.0,Areeiro,Lisboa
7649,600,1,48.24,Sintra,Lisboa
7650,700,2,98.0,Tavira,Faro
7651,900,2,87.91,Loures,Lisboa
7653,700,1,70.0,Oeiras,Lisboa
7654,450,3,100.0,Mirandela,Bragança
7655,850,1,40.0,Arroios,Lisboa
7656,1100,2,85.0,Santa Maria Maior,Lisboa
7658,1250,2,75.0,Areeiro,Lisboa
7659,650,0,37.25,Cascais,Lisboa
7660,1100,1,52.0,Parque das Nações,Lisboa
7661,1400,2,86.0,Campo de Ourique,Lisboa
7662,1650,3,130.0,Areeiro,Lisboa
7663,650,1,48.0,Mafra,Lisboa
7664,1200,2,75.0,Areeiro,Lisboa
7665,850,1,54.6,Beato,Lisboa
7666,750,2,88.0,Amadora,Lisboa
7668,1100,2,75.0,Penha de França,Lisboa
7670,730,1,65.0,Cascais,Lisboa
7671,750,4,83.0,Tomar,Santarém
7672,600,2,80.0,Alcochete,Setúbal
7673,450,1,32.29,Almada,Setúbal
7674,1200,2,75.0,Oeiras,Lisboa
7675,975,2,94.0,Beato,Lisboa
7676,900,4,100.0,Loures,Lisboa
7677,485,1,35.0,Amadora,Lisboa
7678,500,2,121.0,Barcelos,Braga
7680,550,1,40.0,Amadora,Lisboa
7681,700,1,55.0,Campo de Ourique,Lisboa
7683,670,1,41.0,Santo António,Lisboa
7684,450,1,60.0,Santo António dos Olivais,Coimbra
7686,1150,2,97.0,Arroios,Lisboa
7687,670,2,70.0,Amadora,Lisboa
7688,800,3,201.3,Tavira,Faro
7689,900,3,90.0,Parque das Nações,Lisboa
7690,700,1,50.0,Avenidas Novas,Lisboa
7691,690,3,109.0,São Vicente,Braga
7692,1200,2,116.0,Faro (Sé e São Pedro),Faro
7693,1000,2,70.0,Ajuda,Lisboa
7694,800,2,90.0,Lordelo do Ouro e Massarelos,Porto
7695,750,1,54.0,Oeiras,Lisboa
7696,750,2,76.0,Oeiras,Lisboa
7697,750,1,45.0,Ajuda,Lisboa
7698,600,1,40.0,Vila Nova de Gaia,Porto
7699,1200,3,138.0,Cascais,Lisboa
7700,850,3,140.0,Sines,Setúbal
7701,800,2,85.0,Loulé,Faro
7702,630,2,80.0,Odivelas,Lisboa
7703,550,0,50.0,Guimarães,Braga
7704,600,1,41.0,Bonfim,Porto
7705,550,1,75.0,Gondomar,Porto
7707,550,3,160.0,Castelo Branco,Castelo Branco
7708,1700,2,118.0,Parque das Nações,Lisboa
7709,700,3,75.0,Povoa de Varzim,Porto
7710,975,2,80.0,Lumiar,Lisboa
7711,1100,3,125.0,Cascais,Lisboa
7712,750,3,156.0,Sines,Setúbal
7714,1100,1,56.0,Misericórdia,Lisboa
7715,900,3,84.0,Montijo,Setúbal
7716,750,1,55.0,Oeiras,Lisboa
7717,510,1,60.0,Santo António dos Olivais,Coimbra
7718,580,1,70.0,Sintra,Lisboa
7719,490,1,45.0,São Nicolau e Vitória,Porto
7721,1050,1,74.0,Ramalde,Porto
7722,750,1,44.0,São Nicolau e Vitória,Porto
7723,850,3,152.0,Braga (São José de São Lázaro e São João do Souto),Braga
7725,790,2,75.0,Ramalde,Porto
7726,900,1,43.0,Parque das Nações,Lisboa
7727,900,1,76.0,Penha de França,Lisboa
7728,450,1,36.61,Seixal,Setúbal
7729,1650,3,110.0,Cascais,Lisboa
7730,1250,2,101.0,Foz do Douro e Nevogilde,Porto
7732,850,2,60.0,Benfica,Lisboa
7733,670,1,145.0,Sintra,Lisboa
7734,1000,3,96.5,Cascais,Lisboa
7735,500,1,65.0,São Nicolau e Vitória,Porto
7736,850,1,55.3,Marvila,Lisboa
7737,750,2,140.0,Santo António dos Olivais,Coimbra
7738,1100,1,60.0,Campo de Ourique,Lisboa
7739,620,1,40.0,Oeiras,Lisboa
7740,1600,4,120.0,Avenidas Novas,Lisboa
7741,980,2,85.0,Avenidas Novas,Lisboa
7742,1500,1,95.0,Cascais,Lisboa
7743,1200,2,75.0,Avenidas Novas,Lisboa
7745,850,2,60.0,Penha de França,Lisboa
7746,1250,2,70.0,Estrela,Lisboa
7747,1300,2,85.0,Misericórdia,Lisboa
7748,520,2,70.0,Sé e Cividade),Braga
7749,960,3,98.0,Benfica,Lisboa
7750,700,2,65.0,Santa Cruz,Ilha da Madeira
7751,700,2,74.0,Seixal,Setúbal
7752,575,2,67.0,Almada,Setúbal
7753,1100,2,72.0,Penha de França,Lisboa
7754,650,0,30.0,Areeiro,Lisboa
7756,800,3,89.3,Odivelas,Lisboa
7757,750,2,56.25,Loures,Lisboa
7758,1500,2,130.0,Avenidas Novas,Lisboa
7759,750,1,62.0,Cascais,Lisboa
7760,500,1,40.0,Nossa Senhora da Anunciada e Santa Maria da Graça),Setúbal
7761,1000,1,50.0,Santo António,Lisboa
7762,1200,4,100.0,Alcântara,Lisboa
7763,800,2,70.0,Campolide,Lisboa
7765,700,2,59.3,Loures,Lisboa
7770,750,2,72.0,Faro (Sé e São Pedro),Faro
7773,1000,3,70.0,São Domingos de Benfica,Lisboa
7776,700,2,65.0,Oeiras,Lisboa
7777,1750,4,100.0,Oeiras,Lisboa
7778,1100,3,160.0,Loures,Lisboa
7779,650,1,61.0,Funchal,Ilha da Madeira
7781,825,2,65.0,São Vicente,Lisboa
7782,1050,4,175.0,Palmela,Setúbal
7783,1250,2,88.0,Cascais,Lisboa
7784,800,2,95.0,Bonfim,Porto
7785,1050,3,85.0,Bonfim,Porto
7786,850,2,65.34,Tavira,Faro
7787,850,1,54.0,Alcântara,Lisboa
7789,700,1,38.0,São Nicolau e Vitória,Porto
7791,790,3,110.0,Almada,Setúbal
7793,860,2,90.0,Olivais,Lisboa
7796,795,1,30.0,Avenidas Novas,Lisboa
7797,650,0,46.0,São Nicolau e Vitória,Porto
7798,1200,5,140.0,Vila Nova de Gaia,Porto
7799,750,1,60.0,Carnide,Lisboa
7800,1100,1,75.0,Misericórdia,Lisboa
7801,850,1,44.0,Campo de Ourique,Lisboa
7803,1100,1,67.0,Misericórdia,Lisboa
7804,650,1,62.0,Ramalde,Porto
7806,600,1,50.0,Figueira da Foz,Coimbra
7807,1400,2,70.0,Campo de Ourique,Lisboa
7808,950,2,90.0,Arroios,Lisboa
7809,950,2,65.0,Penha de França,Lisboa
7810,625,2,80.0,Ílhavo,Aveiro
7811,1250,1,601.0,São Nicolau e Vitória,Porto
7812,630,2,93.0,Vila Nova de Gaia,Porto
7813,1100,3,100.0,Cascais,Lisboa
7814,825,1,54.0,Benfica,Lisboa
7815,2000,3,170.0,Foz do Douro e Nevogilde,Porto
7816,1100,2,55.0,Penha de França,Lisboa
7817,900,2,58.0,Marvila,Lisboa
7818,950,2,75.0,São Domingos de Benfica,Lisboa
7819,1500,3,111.0,Santa Maria Maior,Lisboa
7820,800,4,130.0,Santo António dos Olivais,Coimbra
7821,950,3,140.0,Sé e Cividade),Braga
7822,1400,5,150.0,Bonfim,Porto
7823,1000,1,53.0,Campolide,Lisboa
7824,2250,4,160.0,São Domingos de Benfica,Lisboa
7825,1750,6,200.0,Cascais,Lisboa
7827,1200,2,70.0,Misericórdia,Lisboa
7828,550,0,40.0,Foz do Douro e Nevogilde,Porto
7829,600,0,37.0,Sesimbra,Setúbal
7830,1300,2,70.0,Arroios,Lisboa
7831,700,1,65.0,Loulé,Faro
7832,1000,2,115.0,Funchal,Ilha da Madeira
7833,800,2,88.0,São Nicolau e Vitória,Porto
7834,1350,4,99.3,Cascais,Lisboa
7835,1050,1,50.0,Oeiras,Lisboa
7836,475,2,81.0,Peniche,Leiria
7837,675,0,50.0,Bonfim,Porto
7838,600,3,93.0,Tomar,Santarém
7839,650,1,70.0,São Nicolau e Vitória,Porto
7840,1200,4,125.0,Santo António,Lisboa
7841,2950,3,215.0,Santo António,Lisboa
7842,2200,4,151.0,Cascais,Lisboa
7843,750,2,79.0,São Nicolau e Vitória,Porto
7844,1300,2,60.0,Misericórdia,Lisboa
7845,2500,3,150.0,Misericórdia,Lisboa
7847,950,3,100.0,Areeiro,Lisboa
7849,800,1,62.5,Santa Maria Maior,Lisboa
7850,2500,3,160.0,Foz do Douro e Nevogilde,Porto
7851,650,1,30.0,Belém,Lisboa
7852,1800,2,130.0,Cascais,Lisboa
7854,600,2,75.0,Vila Real de Santo António,Faro
7857,950,2,62.0,Alcântara,Lisboa
7858,1150,2,65.0,Areeiro,Lisboa
7859,1500,2,70.0,Santo António,Lisboa
7860,880,1,45.0,Arroios,Lisboa
7861,450,1,55.0,Almedina e São Bartolomeu),Coimbra
7862,1750,3,150.0,Avenidas Novas,Lisboa
7863,1950,3,161.3,Campolide,Lisboa
7864,1175,2,138.0,Arroios,Lisboa
7865,1200,3,142.0,Funchal,Ilha da Madeira
7866,650,2,79.55,Vila Real de Santo António,Faro
7867,990,2,65.0,Penha de França,Lisboa
7869,750,1,48.3,São Nicolau e Vitória,Porto
7870,3500,3,185.0,Santo António,Lisboa
7871,600,1,31.58,Glória e Vera Cruz,Aveiro
7872,850,3,100.0,Sintra,Lisboa
7873,600,3,110.0,Paranhos,Porto
7874,1100,1,70.0,Cascais,Lisboa
7875,1000,2,75.0,Arroios,Lisboa
7876,1250,4,156.0,São Nicolau e Vitória,Porto
7877,1350,2,65.0,São Vicente,Lisboa
7878,850,1,63.5,Marvila,Lisboa
7879,700,2,56.0,Bonfim,Porto
7880,1200,3,123.0,Sines,Setúbal
7882,980,3,80.0,Penha de França,Lisboa
7883,450,1,60.0,Vila Real de Santo António,Faro
7884,700,2,70.0,Tavira,Faro
7885,2300,5,150.0,Arroios,Lisboa
7886,650,0,40.0,São Nicolau e Vitória,Porto
7887,1500,2,75.0,Santa Maria Maior,Lisboa
7888,650,1,65.0,São Nicolau e Vitória,Porto
7889,1450,4,189.0,Ramalde,Porto
7890,1450,3,80.0,São Vicente,Lisboa
7891,650,2,95.0,São Nicolau e Vitória,Porto
7892,900,2,66.5,Marvila,Lisboa
7893,450,0,30.0,Santa Maria Maior,Lisboa
7894,700,2,53.0,Oeiras,Lisboa
7895,850,2,85.0,Misericórdia,Lisboa
7896,800,3,96.0,Sines,Setúbal
7897,1950,3,160.0,Lumiar,Lisboa
7898,675,3,120.0,Dume e Semelhe,Braga
7899,700,2,90.0,São Nicolau e Vitória,Porto
7900,2500,2,106.06,Cascais,Lisboa
7901,1500,2,87.0,Alcântara,Lisboa
7902,650,1,50.0,Tavira,Faro
7903,900,2,78.0,Belém,Lisboa
7904,550,1,33.67,Vila Real de Santo António,Faro
7905,4000,8,260.0,Santa Maria Maior,Lisboa
7906,550,0,53.0,São Nicolau e Vitória,Porto
7907,500,1,50.0,Santa Clara e Castelo Viegas,Coimbra
7908,2000,2,140.0,Funchal,Ilha da Madeira
7909,2500,3,120.0,Cascais,Lisboa
7910,750,1,40.0,Beato,Lisboa
7911,850,2,70.0,Cascais,Lisboa
7912,450,1,50.0,Guimarães,Braga
7913,350,0,30.0,Guimarães,Braga
7914,1300,1,62.5,Estrela,Lisboa
7915,750,2,95.0,Vila Nova de Gaia,Porto
7916,800,3,138.0,Sines,Setúbal
7917,625,1,44.0,Glória e Vera Cruz,Aveiro
7918,1100,2,115.0,São Nicolau e Vitória,Porto
7919,850,2,70.0,São Nicolau e Vitória,Porto
7920,1700,4,200.0,Alvalade,Lisboa
7921,730,1,49.0,Arroios,Lisboa
7922,990,3,94.2,São Nicolau e Vitória,Porto
7923,1100,2,40.0,Santa Maria Maior,Lisboa
7924,1600,2,70.0,São Vicente,Lisboa
7925,1500,4,110.0,Santo António,Lisboa
7926,700,2,53.96,Loures,Lisboa
7927,1190,2,75.0,Parque das Nações,Lisboa
7929,1000,2,95.0,São Nicolau e Vitória,Porto
7930,705,2,70.0,Sintra,Lisboa
7932,550,0,60.0,Portimão,Faro
7933,1500,3,80.0,São Vicente,Lisboa
7934,450,3,120.0,Ourém,Santarém
7936,4500,8,202.0,Santo António,Lisboa
7937,700,1,50.0,Santa Maria Maior,Lisboa
7938,750,2,54.0,Santa Maria Maior,Lisboa
7939,525,1,42.0,São Nicolau e Vitória,Porto
7942,1900,2,60.0,Cascais,Lisboa
7943,800,1,35.0,Cascais,Lisboa
7945,1150,2,65.0,Santo António,Lisboa
7946,1150,2,90.0,Benfica,Lisboa
7947,900,2,80.0,Estrela,Lisboa
7948,550,1,80.0,São Nicolau e Vitória,Porto
7950,600,3,115.0,Esgueira,Aveiro
7951,600,2,88.0,Barreira e Cortes,Leiria
7952,1000,2,61.0,Misericórdia,Lisboa
7953,700,1,60.0,Loulé,Faro
7954,1000,3,98.0,Areeiro,Lisboa
7956,6000,5,272.0,Campolide,Lisboa
7957,5000,2,236.0,Santa Maria Maior,Lisboa
7959,550,1,45.0,Vila Real de Santo António,Faro
7960,650,2,65.0,Amadora,Lisboa
7962,1900,2,64.0,Cascais,Lisboa
7963,950,1,63.0,Misericórdia,Lisboa
7964,750,1,40.0,Campolide,Lisboa
7965,900,3,89.0,Cascais,Lisboa
7966,800,3,134.0,São Nicolau e Vitória,Porto
7967,2100,3,222.0,Santo António,Lisboa
7968,1150,1,60.0,Carnide,Lisboa
7969,750,1,25.55,Santa Maria Maior,Lisboa
7970,1000,2,133.0,Loulé,Faro
7971,3500,4,130.0,Cascais,Lisboa
7972,600,1,56.0,Castro Marim,Faro
7974,600,1,52.0,Vila Real de Santo António,Faro
7975,600,1,53.0,Vila Real de Santo António,Faro
7976,550,1,59.28,Castro Marim,Faro
7977,1400,2,56.82,Cascais,Lisboa
7979,600,3,54.0,Vila Real de Santo António,Faro
7980,550,1,42.0,Castro Marim,Faro
7981,650,1,47.0,Vila Real de Santo António,Faro
7983,1000,3,114.06,Nossa Senhora da Anunciada e Santa Maria da Graça),Setúbal
7984,600,1,55.0,Castro Marim,Faro
7985,850,0,25.0,Cascais,Lisboa
7986,650,2,51.0,Vila Real de Santo António,Faro
7987,550,1,52.0,Vila Real de Santo António,Faro
7988,800,2,80.0,Amadora,Lisboa
7989,800,2,70.0,São Vicente,Lisboa
7990,600,1,36.0,Misericórdia,Lisboa
7991,1150,1,63.0,Estrela,Lisboa
7992,1500,2,100.0,Campo de Ourique,Lisboa
7993,800,1,60.0,Areeiro,Lisboa
7994,320,1,112.0,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo
7995,650,2,63.6,Castro Marim,Faro
7996,1250,1,75.0,Alvalade,Lisboa
7997,2450,4,120.0,Cascais,Lisboa
7998,780,2,72.0,Belém,Lisboa
7999,800,2,75.0,Benfica,Lisboa
8000,850,7,180.0,Almedina e São Bartolomeu),Coimbra
8002,1300,3,120.0,Campolide,Lisboa
8003,650,2,65.0,Loures,Lisboa
8004,1350,3,160.0,Avenidas Novas,Lisboa
8005,850,3,122.0,Lordelo do Ouro e Massarelos,Porto
8006,600,1,50.0,Alcântara,Lisboa
8007,600,2,101.0,Povoa de Varzim,Porto
8008,400,3,103.0,Sertã,Castelo Branco
8010,600,3,95.0,Santo António dos Olivais,Coimbra
8011,500,0,20.0,Cascais,Lisboa
8012,750,3,120.0,Vila Nova de Gaia,Porto
8013,1180,4,110.0,Penha de França,Lisboa
8014,1050,1,65.0,Santo António,Lisboa
8015,700,1,68.0,Matosinhos,Porto
8016,650,2,90.0,Santo António dos Olivais,Coimbra
8017,350,1,72.0,Valença,Viana do Castelo
8018,480,1,42.0,Almedina e São Bartolomeu),Coimbra
8019,650,1,50.0,Almada,Setúbal
8020,690,1,55.0,Oeiras,Lisboa
8021,850,2,60.0,Cascais,Lisboa
8023,650,2,67.75,Almada,Setúbal
8025,700,2,73.0,Olivais,Lisboa
8026,900,2,73.0,Areeiro,Lisboa
8027,350,1,40.0,Guimarães,Braga
8028,1000,1,55.0,Cascais,Lisboa
8029,1300,3,132.0,Lordelo do Ouro e Massarelos,Porto
8030,730,2,82.0,Santa Clara,Lisboa
8031,725,2,80.0,Amadora,Lisboa
8033,950,2,70.0,São Domingos de Benfica,Lisboa
8034,1250,2,123.0,Lumiar,Lisboa
8035,725,3,80.4,Loures,Lisboa
8036,800,2,70.0,Amadora,Lisboa
8037,950,1,63.0,Parque das Nações,Lisboa
8040,500,2,90.0,Vila Nova de Gaia,Porto
8041,600,2,75.0,Vila Nova de Gaia,Porto
8042,3900,4,254.0,Matosinhos,Porto
8043,750,3,117.0,Glória e Vera Cruz,Aveiro
8044,800,3,107.0,Vila Nova de Gaia,Porto
8045,1500,3,100.0,Arroios,Lisboa
8046,1100,2,75.5,Ramalde,Porto
8047,850,2,65.0,Loures,Lisboa
8048,650,1,57.0,Alvalade,Lisboa
8049,810,2,140.0,Ponta Delgada,Ilha de São Miguel
8050,600,3,120.0,Viseu,Viseu
8052,750,2,100.0,São Pedro e Santo Antão),Évora
8053,1600,3,115.0,São Domingos de Benfica,Lisboa
8054,1500,3,126.73,Cascais,Lisboa
8055,750,2,94.4,Sintra,Lisboa
8056,850,2,101.0,Cascais,Lisboa
8057,1100,1,64.0,Arroios,Lisboa
8058,800,3,113.0,Bonfim,Porto
8059,800,2,85.0,Oeiras,Lisboa
8061,825,2,95.0,Matosinhos,Porto
8062,1490,3,120.0,Oeiras,Lisboa
8063,650,3,130.0,Viseu,Viseu
8064,2500,4,150.0,Misericórdia,Lisboa
8065,1600,2,105.0,Estrela,Lisboa
8066,850,3,80.0,Arroios,Lisboa
8067,880,3,98.0,Paranhos,Porto
8068,700,1,60.0,Vila Nova de Gaia,Porto
8069,780,1,60.0,Oeiras,Lisboa
8070,690,3,97.0,Sé e Cividade),Braga
8071,700,2,50.0,Almada,Setúbal
8072,1490,2,121.0,Alvalade,Lisboa
8073,875,3,165.0,São Vicente,Braga
8074,550,2,90.0,São Vicente,Braga
8076,550,1,45.0,Ramalde,Porto
8077,875,2,65.0,Lumiar,Lisboa
8078,850,2,103.0,Vila Nova de Gaia,Porto
8079,800,3,150.0,Paranhos,Porto
8080,850,1,69.9,Lumiar,Lisboa
8081,650,3,117.0,Fraião e Lamaçães,Braga
8082,795,2,60.0,Beato,Lisboa
8083,1000,1,68.7,Cascais,Lisboa
8084,350,1,50.0,Marinha Grande,Leiria
8085,1250,3,150.0,Paranhos,Porto
8086,850,1,50.0,Santo António,Lisboa
8087,600,0,30.0,São Nicolau e Vitória,Porto
8088,1200,2,91.0,Areeiro,Lisboa
8089,2500,4,158.0,Santo António,Lisboa
8090,800,3,100.0,Ramalde,Porto
8092,950,2,80.0,Arroios,Lisboa
8093,850,2,60.0,Misericórdia,Lisboa
8096,2200,2,256.0,Campo de Ourique,Lisboa
8098,640,1,60.0,Amadora,Lisboa
8100,2300,4,170.0,Arroios,Lisboa
8102,1200,3,100.0,Foz do Douro e Nevogilde,Porto
8103,1700,3,168.0,Oeiras,Lisboa
8104,2200,3,120.0,Avenidas Novas,Lisboa
8105,550,1,69.0,Ranhados,Viseu
8106,1000,2,85.0,Avenidas Novas,Lisboa
8108,1500,2,85.0,Alcântara,Lisboa
8110,680,0,50.0,Benfica,Lisboa
8112,800,2,110.0,Funchal,Ilha da Madeira
8113,800,2,80.0,Loures,Lisboa
8114,900,3,90.0,Loures,Lisboa
8115,500,2,60.0,Almedina e São Bartolomeu),Coimbra
8116,730,3,131.0,Glória e Vera Cruz,Aveiro
8119,900,2,115.0,Ponta Delgada,Ilha de São Miguel
8120,1300,3,140.0,Areeiro,Lisboa
8122,900,1,57.0,São Domingos de Benfica,Lisboa
8123,2750,1,61.29,Santo António,Lisboa
8124,1700,3,118.0,Ramalde,Porto
8125,680,2,72.0,Vila Franca de Xira,Lisboa
8126,850,2,120.0,Nossa Senhora da Anunciada e Santa Maria da Graça),Setúbal
8127,850,3,135.0,Fraião e Lamaçães,Braga
8128,1280,2,83.0,Santo António,Lisboa
8129,2900,5,200.0,Arroios,Lisboa
8130,2100,5,180.0,Arroios,Lisboa
8131,1280,1,59.04,Campolide,Lisboa
8132,600,3,122.0,Ourém,Santarém
8133,750,3,78.0,Odivelas,Lisboa
8134,850,2,62.0,São Vicente,Lisboa
8135,950,2,75.0,Santa Maria Maior,Lisboa
8136,2400,5,188.0,Parque das Nações,Lisboa
8137,700,2,90.0,Funchal,Ilha da Madeira
8138,1200,3,95.0,Campo de Ourique,Lisboa
8139,1175,3,142.0,Arroios,Lisboa
8140,900,1,56.0,Portimão,Faro
8141,750,2,56.0,São Nicolau e Vitória,Porto
8143,1000,3,120.0,Lumiar,Lisboa
8144,1000,3,155.0,Dume e Semelhe,Braga
8145,1750,2,200.0,Cascais,Lisboa
8146,1800,2,65.0,Parque das Nações,Lisboa
8147,800,3,130.0,Viseu,Viseu
8148,1050,1,56.0,Parque das Nações,Lisboa
8149,725,3,140.0,Guimarães,Braga
8150,700,0,39.0,Tavira,Faro
8151,750,2,95.0,Bonfim,Porto
8152,650,3,110.0,Santo António dos Olivais,Coimbra
8153,480,3,133.0,Viseu,Viseu
8154,400,2,93.0,Ourém,Santarém
8155,3000,1,100.0,Misericórdia,Lisboa
8156,2500,2,90.0,Santa Maria Maior,Lisboa
8157,3400,2,97.42,Santa Maria Maior,Lisboa
8158,900,3,80.0,Arroios,Lisboa
8159,900,1,50.0,Belém,Lisboa
8160,750,2,70.0,Ajuda,Lisboa
8161,600,2,80.0,Barreiro,Setúbal
8162,1690,4,152.54,Oeiras,Lisboa
8163,650,2,85.0,Sintra,Lisboa
8164,850,2,110.0,Matosinhos,Porto
8165,690,2,73.0,Sintra,Lisboa
8166,680,0,25.0,Arroios,Lisboa
8168,700,1,60.0,Vila Franca de Xira,Lisboa
8169,590,2,66.36,Barreiro,Setúbal
8170,950,0,40.0,Avenidas Novas,Lisboa
8172,750,1,63.0,Portimão,Faro
8175,600,2,90.0,Maia,Porto
8176,1200,1,60.0,Belém,Lisboa
8177,750,3,107.0,Amadora,Lisboa
8183,350,1,50.0,Covilhã,Castelo Branco
8184,1000,3,120.0,Cascais,Lisboa
8185,850,2,55.0,Oeiras,Lisboa
8186,850,2,92.0,Penha de França,Lisboa
8188,750,1,72.83,Santa Joana,Aveiro
8189,780,1,65.0,Ajuda,Lisboa
8190,750,2,40.0,Misericórdia,Lisboa
8191,550,2,70.0,Palmela,Setúbal
8192,900,3,120.0,São Sebastião,Setúbal
8193,650,1,58.0,Benfica,Lisboa
8194,700,2,68.0,Amadora,Lisboa
8195,600,0,45.0,Silves,Faro
8196,690,1,59.0,Vila Nova de Gaia,Porto
8197,450,1,40.0,Viseu,Viseu
8198,650,1,35.0,Oeiras,Lisboa
8199,1200,3,150.0,Lordelo do Ouro e Massarelos,Porto
8200,900,3,140.0,Odivelas,Lisboa
8201,650,1,54.0,São Domingos de Benfica,Lisboa
8202,750,2,130.0,Maia,Porto
8203,650,2,139.0,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo
